motif	fc	f_fg	f_bg	n_fg	n_bg	pval	padj	label
ARCH461_GATA2_GATA3_grn	2.51654137708935	0.00870195794053662	0.00345790378006873	12	161	0.00450854810522282	0.0312377975861867	G7
ARCH461_GATA2_GATA3_grn	0	0	0.00361267149748366	0	173	1	1	G8
ARCH461_GATA2_GATA3_grn	0	0	0.00360973166965739	0	173	1	1	G9
ARCH462_TALE_TGIF1_TALE_TGIF2_achi	0.77950688734091	0.0319488817891374	0.0409860160416579	10	1952	0.82769278133871	1	G1
ARCH462_TALE_TGIF1_TALE_TGIF2_achi	1.04730499561788	0.0428571428571429	0.0409213581874098	6	1956	0.512725041236746	1	G2
ARCH462_TALE_TGIF1_TALE_TGIF2_achi	1.10956318418535	0.045360824742268	0.0408816959581911	22	1940	0.341058126755716	0.92170534554082	G3
ARCH462_TALE_TGIF1_TALE_TGIF2_achi	1.42066299985135	0.0580645161290323	0.0408714213962833	9	1953	0.185878497560062	0.796625834797158	G4
ARCH462_TALE_TGIF1_TALE_TGIF2_achi	1.43839610448165	0.0588235294117647	0.0408952229698667	5	1957	0.268359818240561	0.926681194191346	G5
ARCH462_TALE_TGIF1_TALE_TGIF2_achi	0.329159940951671	0.0135135135135135	0.041054550789027	3	1959	0.994911075156906	1	G6
ARCH462_TALE_TGIF1_TALE_TGIF2_achi	0.955573494602323	0.0391588107324148	0.040979381443299	54	1908	0.651160238218693	1	G7
ARCH462_TALE_TGIF1_TALE_TGIF2_achi	0.469609304514965	0.0192307692307692	0.0409505711362165	1	1961	0.886296638318601	1	G8
ARCH462_TALE_TGIF1_TALE_TGIF2_achi	0	0	0.0409381129240913	0	1962	1	1	G9
ARCH463_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX6_toy	0.495634346608944	0.0159744408945687	0.032230294377021	5	1535	0.973882383794327	1	G1
ARCH463_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX6_toy	0.443981051458295	0.0142857142857143	0.032176405364129	2	1538	0.941832132555464	1	G2
ARCH463_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX6_toy	0.575172887473318	0.0185567010309278	0.032262822944325	9	1531	0.974742426364424	1	G3
ARCH463_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX6_toy	0.400889299047779	0.0129032258064516	0.032186505943412	2	1538	0.96126125583517	1	G4
ARCH463_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX6_toy	0.365814317929901	0.0117647058823529	0.0321603209763029	1	1539	0.937827898605299	1	G5
ARCH463_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX6_toy	0.559743337087087	0.018018018018018	0.0321897856109982	4	1536	0.928508702319674	1	G6
ARCH463_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX6_toy	0.716468897809699	0.0232052211747643	0.0323883161512028	32	1508	0.980387869066751	1	G7
ARCH463_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX6_toy	1.19753426027808	0.0384615384615385	0.0321172760874559	2	1538	0.501075209020405	1	G8
ARCH463_PRD_PAX2_PRD_PAX5_PRD_PAX8_PAX6_toy	7.1957359491517	0.230769230769231	0.0320702750073029	3	1537	0.00743228695990989	0.90540224312699	G9
ARCH464_zf_C4_Nuclear_receptors_RORA_Eip75B_RORC_RORB	0.503840213274655	0.00638977635782748	0.0126821484063327	2	604	0.907336148770919	1	G1
ARCH464_zf_C4_Nuclear_receptors_RORA_Eip75B_RORC_RORB	0	0	0.0126780894997803	0	606	1	1	G2
ARCH464_zf_C4_Nuclear_receptors_RORA_Eip75B_RORC_RORB	1.30894045443575	0.0164948453608247	0.0126016774139166	8	598	0.272815825843996	0.868904180254273	G3
ARCH464_zf_C4_Nuclear_receptors_RORA_Eip75B_RORC_RORB	1.02080751976073	0.0129032258064516	0.0126402142976729	2	604	0.584995206741153	1	G4
ARCH464_zf_C4_Nuclear_receptors_RORA_Eip75B_RORC_RORB	0	0	0.0126635182011953	0	606	1	1	G5
ARCH464_zf_C4_Nuclear_receptors_RORA_Eip75B_RORC_RORB	0	0	0.0126998763543391	0	606	1	1	G6
ARCH464_zf_C4_Nuclear_receptors_RORA_Eip75B_RORC_RORB	0.798463438057347	0.0101522842639594	0.0127147766323024	14	592	0.831623328808382	1	G7
ARCH464_zf_C4_Nuclear_receptors_RORA_Eip75B_RORC_RORB	1.52215511760966	0.0192307692307692	0.0126339089940903	1	605	0.48411933393761	1	G8
ARCH464_zf_C4_Nuclear_receptors_RORA_Eip75B_RORC_RORB	0	0	0.0126444935942912	0	606	1	1	G9
ARCH465_zf_C4_Nuclear_receptors_RORB	2.69309282139727	0.012779552715655	0.00474530718515097	4	226	0.0647852440011796	0.409738623739472	G1
ARCH465_zf_C4_Nuclear_receptors_RORB	0	0	0.00481181614678131	0	230	1	1	G2
ARCH465_zf_C4_Nuclear_receptors_RORB	1.73173980476234	0.00824742268041237	0.00476250684873773	4	226	0.205103538784582	0.776933349147733	G3
ARCH465_zf_C4_Nuclear_receptors_RORB	0	0	0.00481332663653106	0	230	1	1	G4
ARCH465_zf_C4_Nuclear_receptors_RORB	0	0	0.00480628578593221	0	230	1	1	G5
ARCH465_zf_C4_Nuclear_receptors_RORB	0	0	0.0048200850849802	0	230	1	1	G6
ARCH465_zf_C4_Nuclear_receptors_RORB	1.05984384603128	0.0050761421319797	0.00478951890034364	7	223	0.493300547565732	1	G7
ARCH465_zf_C4_Nuclear_receptors_RORB	0	0	0.00480297366717481	0	230	1	1	G8
ARCH465_zf_C4_Nuclear_receptors_RORB	0	0	0.00479906522555607	0	230	1	1	G9
ARCH466_NR2F1_NR2F2_NR2F6_NR1D1_NR1D2	0.626171787691134	0.0159744408945687	0.0255112753537983	5	1215	0.902076449677939	1	G1
ARCH466_NR2F1_NR2F2_NR2F6_NR1D1_NR1D2	0.280083206375249	0.00714285714285714	0.025502625577941	1	1219	0.973063998512114	1	G2
ARCH466_NR2F1_NR2F2_NR2F6_NR1D1_NR1D2	1.05382177845728	0.0268041237113402	0.025435158258524	13	1207	0.463859068574547	1	G3
ARCH466_NR2F1_NR2F2_NR2F6_NR1D1_NR1D2	0.506213252820594	0.0129032258064516	0.0254897036664993	2	1218	0.907505936558086	1	G4
ARCH466_NR2F1_NR2F2_NR2F6_NR1D1_NR1D2	0	0	0.0254942115601622	0	1220	1	1	G5
ARCH466_NR2F1_NR2F2_NR2F6_NR1D1_NR1D2	0.352941611562301	0.00900900900900901	0.0255254940587212	2	1218	0.977976802694788	1	G6
ARCH466_NR2F1_NR2F2_NR2F6_NR1D1_NR1D2	0.822119485700404	0.0210297316896302	0.0255798969072165	29	1191	0.875756954722894	1	G7
ARCH466_NR2F1_NR2F2_NR2F6_NR1D1_NR1D2	1.51215738284704	0.0384615384615385	0.0254348779418214	2	1218	0.382945829853145	1	G8
ARCH466_NR2F1_NR2F2_NR2F6_NR1D1_NR1D2	0	0	0.0254559111964278	0	1220	1	1	G9
ARCH467_islike_RFX6_Rfx	0.820268163929626	0.0383386581469649	0.0467391760802923	12	2226	0.795376131810436	1	G1
ARCH467_islike_RFX6_Rfx	1.99482182985554	0.0928571428571429	0.0465490909851671	13	2225	0.0142289185857249	0.261119884316412	G2
ARCH467_islike_RFX6_Rfx	1.59961796679682	0.0742268041237113	0.0464028322164623	36	2202	0.00454185011088065	0.0645846329903239	G3
ARCH467_islike_RFX6_Rfx	1.38367985174031	0.0645161290322581	0.0466264858530052	10	2228	0.189295173982864	0.805839643475642	G4
ARCH467_islike_RFX6_Rfx	2.27316918692107	0.105882352941176	0.0465791783340996	9	2229	0.0176405461059884	0.290374080144634	G5
ARCH467_islike_RFX6_Rfx	1.54773315169355	0.0720720720720721	0.0465662132992435	16	2222	0.0575899933711421	0.42274168107033	G6
ARCH467_islike_RFX6_Rfx	1.05802976176552	0.0493110949963742	0.046606529209622	68	2170	0.337327064224047	0.832311055563695	G7
ARCH467_islike_RFX6_Rfx	1.64888781764341	0.0769230769230769	0.046651492054211	4	2234	0.224028898655549	1	G8
ARCH467_islike_RFX6_Rfx	0	0	0.0466969911947586	0	2238	1	1	G9
ARCH468_RFX5_RFX7_RFX5	0.693842883761722	0.0319488817891374	0.0460462772435225	10	2193	0.913399192851846	1	G1
ARCH468_RFX5_RFX7_RFX5	1.24436055971363	0.0571428571428571	0.0459214627921086	8	2195	0.315434728825346	1	G2
ARCH468_RFX5_RFX7_RFX5	1.03229168637094	0.0474226804123711	0.0459392253550807	23	2180	0.468666071102332	1	G3
ARCH468_RFX5_RFX7_RFX5	1.82999558108705	0.0838709677419355	0.0458312405826218	13	2190	0.0269510044934604	0.321948507118519	G4
ARCH468_RFX5_RFX7_RFX5	1.02408046438221	0.0470588235294118	0.0459522714924562	4	2199	0.552398203270935	1	G5
ARCH468_RFX5_RFX7_RFX5	0.685150314248675	0.0315315315315315	0.046021334115724	7	2196	0.888311864286252	1	G6
ARCH468_RFX5_RFX7_RFX5	0.993975046254566	0.0456852791878173	0.0459621993127148	63	2140	0.537918106864464	1	G7
ARCH468_RFX5_RFX7_RFX5	1.25577797202797	0.0576923076923077	0.0459414872512373	3	2200	0.430010394321836	1	G8
ARCH468_RFX5_RFX7_RFX5	1.67421225459373	0.0769230769230769	0.0459458331594542	1	2202	0.45754255909578	1	G9
ARCH469_RFX5_RFX7_RFX5	0.903498307702437	0.0543130990415336	0.0601142233233948	17	2863	0.700267545131918	1	G1
ARCH469_RFX5_RFX7_RFX5	1.54812646370023	0.0928571428571429	0.0599803343166175	13	2867	0.0788646046066644	0.695991344306918	G2
ARCH469_RFX5_RFX7_RFX5	1.8343455413374	0.109278350515464	0.059573481687529	53	2827	2.16632968732655e-05	0.000779643038262995	G3
ARCH469_RFX5_RFX7_RFX5	1.61405168045938	0.0967741935483871	0.0599573078854847	15	2865	0.0467265638735775	0.410709862396882	G4
ARCH469_RFX5_RFX7_RFX5	1.17534078349503	0.0705882352941176	0.0600576754294312	6	2874	0.403257499537369	1	G5
ARCH469_RFX5_RFX7_RFX5	0.673797622073484	0.0405405405405405	0.0601672359955571	9	2871	0.921644540057753	1	G6
ARCH469_RFX5_RFX7_RFX5	1.10164478653448	0.0659898477157361	0.0599012027491409	91	2789	0.188350228164155	0.582574194866784	G7
ARCH469_RFX5_RFX7_RFX5	0.960275126333521	0.0576923076923077	0.0600789358280953	3	2877	0.611614804115024	1	G8
ARCH469_RFX5_RFX7_RFX5	2.56192868979526	0.153846153846154	0.0600509118223929	2	2878	0.181765127140274	1	G9
ARCH47_CSD_YBX1	1.16199161727089	0.060702875399361	0.0522403729055558	19	2488	0.284561314567165	0.914637314040732	G1
ARCH47_CSD_YBX1	0.682297019527235	0.0357142857142857	0.0523441913010732	5	2502	0.861726331361187	1	G2
ARCH47_CSD_YBX1	0.945726611058289	0.0494845360824742	0.0523243562186539	24	2483	0.639061949056646	1	G3
ARCH47_CSD_YBX1	0.986903148356117	0.0516129032258065	0.0522978402812657	8	2499	0.566055874509329	1	G4
ARCH47_CSD_YBX1	0.899701534629033	0.0470588235294118	0.0523049274877753	4	2503	0.655256150057338	1	G5
ARCH47_CSD_YBX1	0.860798724234848	0.0450450450450451	0.0523293585095459	10	2497	0.729151439975061	1	G6
ARCH47_CSD_YBX1	0.827877322663231	0.0435097897026831	0.0525558419243986	60	2447	0.942408258537283	1	G7
ARCH47_CSD_YBX1	0.735252571779518	0.0384615384615385	0.0523106479837952	2	2505	0.76322514248657	1	G8
ARCH47_CSD_YBX1	1.47111547670207	0.0769230769230769	0.0522889454575804	1	2506	0.502596876682374	1	G9
ARCH470_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0.898581167769364	0.00958466453674121	0.0106664426993659	3	508	0.650109560117747	1	G1
ARCH470_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0.669453781512605	0.00714285714285714	0.0106696792819933	1	510	0.777430255706649	1	G2
ARCH470_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0.577814757691371	0.00618556701030928	0.010705103890083	3	508	0.89144043541675	1	G3
ARCH470_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0.604478178368122	0.00645161290322581	0.0106730286288297	1	510	0.810574759292387	1	G4
ARCH470_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	1.1038985005767	0.0117647058823529	0.0106574163079366	1	510	0.598165157232052	1	G5
ARCH470_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	4.72871171171171	0.0495495495495496	0.0104784458369135	11	500	3.03720876266589e-05	0.00135230475400009	G6
ARCH470_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	1.37529925903389	0.0145032632342277	0.0105455326460481	20	491	0.104295798873084	0.393152804181764	G7
ARCH470_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0	0	0.0106709545388101	0	511	1	1	G8
ARCH470_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	7.22865761689291	0.0769230769230769	0.0106414055001461	1	510	0.130061974274005	1	G9
ARCH471_HMGbox_Sox_SOX8_SOX10	0.957840117682212	0.0223642172523962	0.0233485911056986	7	1112	0.597627313949697	1	G1
ARCH471_HMGbox_Sox_SOX8_SOX10	0.611318582938995	0.0142857142857143	0.0233686897215423	2	1117	0.841176273184502	1	G2
ARCH471_HMGbox_Sox_SOX8_SOX10	1.15005685949181	0.0268041237113402	0.0233067813039997	13	1106	0.345565703830926	0.926511798227833	G3
ARCH471_HMGbox_Sox_SOX8_SOX10	0.55198544488405	0.0129032258064516	0.0233760254478487	2	1117	0.879460489829493	1	G4
ARCH471_HMGbox_Sox_SOX8_SOX10	2.01968873648114	0.0470588235294118	0.0233000376144105	4	1115	0.137682587318948	0.752779734452717	G5
ARCH471_HMGbox_Sox_SOX8_SOX10	1.54773315169355	0.036036036036036	0.0232831066496217	8	1111	0.15016185478235	0.693604757804186	G6
ARCH471_HMGbox_Sox_SOX8_SOX10	0.962014247323295	0.0224800580130529	0.0233676975945017	31	1088	0.610546859709175	1	G7
ARCH471_HMGbox_Sox_SOX8_SOX10	0	0	0.0233675110155157	0	1119	1	1	G8
ARCH471_HMGbox_Sox_SOX8_SOX10	0	0	0.0233484955973793	0	1119	1	1	G9
ARCH472_HMGbox_Sox_SOX10	0	0	0.00382144206945786	0	182	1	1	G1
ARCH472_HMGbox_Sox_SOX10	0	0	0.00380761103788782	0	182	1	1	G2
ARCH472_HMGbox_Sox_SOX10	1.6398318262973	0.00618556701030928	0.00377207400851351	3	179	0.280154255140092	0.873137206185546	G3
ARCH472_HMGbox_Sox_SOX10	0	0	0.00380880629499414	0	182	1	1	G4
ARCH472_HMGbox_Sox_SOX10	0	0	0.00380323483930288	0	182	1	1	G5
ARCH472_HMGbox_Sox_SOX10	1.18752177591957	0.00450450450450451	0.00379319739296268	1	181	0.571035529866362	1	G6
ARCH472_HMGbox_Sox_SOX10	1.15103170940734	0.00435097897026831	0.00378006872852234	6	176	0.425924651405967	0.930451701019606	G7
ARCH472_HMGbox_Sox_SOX10	0	0	0.00380061394532963	0	182	1	1	G8
ARCH472_HMGbox_Sox_SOX10	0	0	0.0037975211784835	0	182	1	1	G9
ARCH473_TBX2_TBX3_T_box_TBX5_TBX4_byn_T	1.0791471234677	0.0287539936102236	0.0266451098139672	9	1269	0.45617314904968	1	G1
ARCH473_TBX2_TBX3_T_box_TBX5_TBX4_byn_T	1.61047843665768	0.0428571428571429	0.0266114353856775	6	1272	0.171772008769537	0.892032076133961	G2
ARCH473_TBX2_TBX3_T_box_TBX5_TBX4_byn_T	1.31906112805252	0.0350515463917526	0.0265731023728242	17	1261	0.155423581926911	0.697736278534695	G3
ARCH473_TBX2_TBX3_T_box_TBX5_TBX4_byn_T	0.725373814041746	0.0193548387096774	0.0266825715720743	3	1275	0.785029124558684	1	G4
ARCH473_TBX2_TBX3_T_box_TBX5_TBX4_byn_T	1.32467820069204	0.0352941176470588	0.0266435407698416	3	1275	0.395932956115545	1	G5
ARCH473_TBX2_TBX3_T_box_TBX5_TBX4_byn_T	1.18378449259645	0.0315315315315315	0.026636209317434	7	1271	0.380342503737021	0.980433819536623	G6
ARCH473_TBX2_TBX3_T_box_TBX5_TBX4_byn_T	1.5472679388869	0.0406091370558376	0.026245704467354	56	1222	0.00139505442637835	0.0115517311647671	G7
ARCH473_TBX2_TBX3_T_box_TBX5_TBX4_byn_T	1.44342295635399	0.0384615384615385	0.0266460626057176	2	1276	0.405287057133221	1	G8
ARCH473_TBX2_TBX3_T_box_TBX5_TBX4_byn_T	0	0	0.0266661102533072	0	1278	1	1	G9
ARCH474_TBX2_TBX3_TBX2_MGA	1.24721101974546	0.0287539936102236	0.0230546340234326	9	1098	0.299470729615159	0.93705357331195	G1
ARCH474_TBX2_TBX3_TBX2_MGA	1.23815567931615	0.0285714285714286	0.0230757965647817	4	1103	0.405454313329288	1	G2
ARCH474_TBX2_TBX3_TBX2_MGA	1.25325360070175	0.0288659793814433	0.0230328317950015	14	1093	0.234585734137178	0.812672007546651	G3
ARCH474_TBX2_TBX3_TBX2_MGA	0.557979856955189	0.0129032258064516	0.0231248953624644	2	1105	0.875652974693071	1	G4
ARCH474_TBX2_TBX3_TBX2_MGA	0.509030954153813	0.0117647058823529	0.0231119655619175	1	1106	0.862974294204746	1	G5
ARCH474_TBX2_TBX3_TBX2_MGA	0.38903428315193	0.00900900900900901	0.0231573652995788	2	1105	0.965350536390523	1	G6
ARCH474_TBX2_TBX3_TBX2_MGA	1.06986234064827	0.0246555474981871	0.0230455326460481	34	1073	0.372207434067849	0.879832654844283	G7
ARCH474_TBX2_TBX3_TBX2_MGA	0.832643622200584	0.0192307692307692	0.0230960385908493	1	1106	0.703441727869336	1	G8
ARCH474_TBX2_TBX3_TBX2_MGA	0	0	0.0230981095856112	0	1107	1	1	G9
ARCH475_TBX20	1.28585699500517	0.0191693290734824	0.0149078234577752	6	710	0.326569395743763	0.974684042681386	G1
ARCH475_TBX20	0.956362545018007	0.0142857142857143	0.0149375509947907	2	714	0.620592877764525	1	G2
ARCH475_TBX20	0.68806820653356	0.0103092783505155	0.0149829308382855	5	711	0.851448330050568	1	G3
ARCH475_TBX20	1.73193185936934	0.0258064516129032	0.0149003850661309	4	712	0.202420833636377	0.82339972645128	G4
ARCH475_TBX20	0.787396133278486	0.0117647058823529	0.0149412797258327	1	715	0.722028469536849	1	G5
ARCH475_TBX20	2.12212988729209	0.0315315315315315	0.0148584361967433	7	709	0.0502477441645367	0.395280563268012	G6
ARCH475_TBX20	0.970218299117301	0.0145032632342277	0.0149484536082474	20	696	0.584809851850865	1	G7
ARCH475_TBX20	0	0	0.0149518658508572	0	716	1	1	G8
ARCH475_TBX20	0	0	0.0149396987021658	0	716	1	1	G9
ARCH476_TBX20_TBX1_TBX10_TBX15_TBX18_TBX22_TBX1_TBX15	1.25751854883426	0.00319488817891374	0.00254062906815605	1	121	0.550751604013476	1	G1
ARCH476_TBX20_TBX1_TBX10_TBX15_TBX18_TBX22_TBX1_TBX15	0	0	0.00255235465177096	0	122	1	1	G2
ARCH476_TBX20_TBX1_TBX10_TBX15_TBX18_TBX22_TBX1_TBX15	0.808622305529522	0.00206185567010309	0.00254983773759852	1	121	0.711234174453243	1	G3
ARCH476_TBX20_TBX1_TBX10_TBX15_TBX18_TBX22_TBX1_TBX15	0	0	0.002553155868073	0	122	1	1	G4
ARCH476_TBX20_TBX1_TBX10_TBX15_TBX18_TBX22_TBX1_TBX15	0	0	0.00254942115601622	0	122	1	1	G5
ARCH476_TBX20_TBX1_TBX10_TBX15_TBX18_TBX22_TBX1_TBX15	0	0	0.00255674078420689	0	122	1	1	G6
ARCH476_TBX20_TBX1_TBX10_TBX15_TBX18_TBX22_TBX1_TBX15	0.851183112839044	0.00217548948513416	0.00255584192439863	3	119	0.685299210369955	1	G7
ARCH476_TBX20_TBX1_TBX10_TBX15_TBX18_TBX22_TBX1_TBX15	0	0	0.00254766429302316	0	122	1	1	G8
ARCH476_TBX20_TBX1_TBX10_TBX15_TBX18_TBX22_TBX1_TBX15	0	0	0.00254559111964278	0	122	1	1	G9
ARCH477_TBX20	0.930324524239478	0.0287539936102236	0.030907487506824	9	1472	0.632581097382123	1	G1
ARCH477_TBX20	0.693006959211289	0.0214285714285714	0.0309211489780121	3	1478	0.810682186003914	1	G2
ARCH477_TBX20	0.933746547762107	0.0288659793814433	0.0309141484384878	14	1467	0.639141319561068	1	G3
ARCH477_TBX20	0.834891999912639	0.0258064516129032	0.0309099280093755	4	1477	0.708731511429533	1	G4
ARCH477_TBX20	0.380397456279809	0.0117647058823529	0.0309274041877377	1	1480	0.930729456004828	1	G5
ARCH477_TBX20	1.4611926678548	0.0450450450450451	0.0308275876521994	10	1471	0.151656401199716	0.694622619357694	G6
ARCH477_TBX20	0.937226837176463	0.0290065264684554	0.0309493127147766	40	1441	0.681522751778145	1	G7
ARCH477_TBX20	2.49398468829748	0.0769230769230769	0.0308434439409443	4	1477	0.0765474410541863	1	G8
ARCH477_TBX20	0	0	0.0309018069523849	0	1481	1	1	G9
ARCH478_TBX20	0.818063141983579	0.00319488817891374	0.00390542980724814	1	186	0.706929222019401	1	G1
ARCH478_TBX20	0	0	0.00391221573673089	0	187	1	1	G2
ARCH478_TBX20	1.59527117884357	0.00618556701030928	0.00387743920428204	3	184	0.293874644657415	0.882924264258339	G3
ARCH478_TBX20	0	0	0.0039134438305709	0	187	1	1	G4
ARCH478_TBX20	3.02681846932321	0.0117647058823529	0.00388682241818866	1	186	0.282876742294114	0.943849179448173	G5
ARCH478_TBX20	0	0	0.00391893874300564	0	187	1	1	G6
ARCH478_TBX20	0.927571340914343	0.00362581580855693	0.00390893470790378	5	182	0.627023473372598	1	G7
ARCH478_TBX20	4.95109594706369	0.0192307692307692	0.00388414392215006	1	186	0.184004272179504	1	G8
ARCH478_TBX20	0	0	0.00390184868338689	0	187	1	1	G9
ARCH479_TBX1_TBX10_TBX1	0	0	0.00222567505144249	0	106	1	1	G1
ARCH479_TBX1_TBX10_TBX1	0	0	0.00221761961547313	0	106	1	1	G2
ARCH479_TBX1_TBX10_TBX1	0	0	0.00223374215029292	0	106	1	1	G3
ARCH479_TBX1_TBX10_TBX1	2.93603686635945	0.00645161290322581	0.002197388247112	1	105	0.290829701155426	0.92251417942391	G4
ARCH479_TBX1_TBX10_TBX1	0	0	0.00221507084047311	0	106	1	1	G5
ARCH479_TBX1_TBX10_TBX1	0	0	0.00222143051742566	0	106	1	1	G6
ARCH479_TBX1_TBX10_TBX1	2.02581580855693	0.00435097897026831	0.00214776632302406	6	100	0.0857558076690486	0.341014309852322	G7
ARCH479_TBX1_TBX10_TBX1	8.77051282051282	0.0192307692307692	0.00219266189153633	1	105	0.108783681126484	1	G8
ARCH479_TBX1_TBX10_TBX1	0	0	0.00221174310395193	0	106	1	1	G9
ARCH48_Myb_CG10904	1.48661819250119	0.0543130990415336	0.0365346659387729	17	1740	0.0706979308208336	0.435409478706086	G1
ARCH48_Myb_CG10904	0.389084249084249	0.0142857142857143	0.0367162492939183	2	1755	0.966223041722306	1	G2
ARCH48_Myb_CG10904	0.955940277284038	0.0350515463917526	0.0366670881274497	17	1740	0.608701724463113	1	G3
ARCH48_Myb_CG10904	1.05636963209963	0.0387096774193548	0.0366440649589821	6	1751	0.504118022944134	1	G4
ARCH48_Myb_CG10904	1.28462803261636	0.0470588235294118	0.036632256446692	4	1753	0.379060976529848	1	G5
ARCH48_Myb_CG10904	1.10667790215845	0.0405405405405405	0.0366326466458495	9	1748	0.426869353005922	1	G6
ARCH48_Myb_CG10904	0.847044727420729	0.0311820159535896	0.0368127147766323	43	1714	0.88070904748612	1	G7
ARCH48_Myb_CG10904	0	0	0.0366905423183745	0	1757	1	1	G8
ARCH48_Myb_CG10904	2.09943928508849	0.0769230769230769	0.0366398197220715	1	1756	0.384593504837707	1	G9
ARCH480_TBX1_TBX10_TBX1	14.4914042294234	0.00638977635782748	0.000440935623398984	2	21	0.0098204031667302	0.12463651869551	G1
ARCH480_TBX1_TBX10_TBX1	0	0	0.000481181614678131	0	23	1	1	G2
ARCH480_TBX1_TBX10_TBX1	0	0	0.000484679900535255	0	23	1	1	G3
ARCH480_TBX1_TBX10_TBX1	0	0	0.000481332663653106	0	23	1	1	G4
ARCH480_TBX1_TBX10_TBX1	0	0	0.000480628578593221	0	23	1	1	G5
ARCH480_TBX1_TBX10_TBX1	0	0	0.00048200850849802	0	23	1	1	G6
ARCH480_TBX1_TBX10_TBX1	0	0	0.000493986254295533	0	23	1	1	G7
ARCH480_TBX1_TBX10_TBX1	0	0	0.000480297366717481	0	23	1	1	G8
ARCH480_TBX1_TBX10_TBX1	0	0	0.000479906522555607	0	23	1	1	G9
ARCH481_TBX1_TBX10_TBX1	4.22665956691516	0.00638977635782748	0.00151177928022509	2	72	0.0845117034407022	0.490456808856725	G1
ARCH481_TBX1_TBX10_TBX1	0	0	0.00154814954287747	0	74	1	1	G2
ARCH481_TBX1_TBX10_TBX1	0	0	0.0015594048973743	0	74	1	1	G3
ARCH481_TBX1_TBX10_TBX1	0	0	0.00154863552653608	0	74	1	1	G4
ARCH481_TBX1_TBX10_TBX1	0	0	0.00154637020938689	0	74	1	1	G5
ARCH481_TBX1_TBX10_TBX1	0	0	0.00155080998386319	0	74	1	1	G6
ARCH481_TBX1_TBX10_TBX1	0.937877689146725	0.00145032632342277	0.00154639175257732	2	72	0.632089616981277	1	G7
ARCH481_TBX1_TBX10_TBX1	0	0	0.00154530457117798	0	74	1	1	G8
ARCH481_TBX1_TBX10_TBX1	0	0	0.00154404707257021	0	74	1	1	G9
ARCH482_MGA	0.728037054588257	0.00319488817891374	0.00438835929954227	1	209	0.748076660097528	1	G1
ARCH482_MGA	6.62954230235784	0.0285714285714286	0.00430971359233457	4	206	0.0034484957564552	0.104700157838219	G2
ARCH482_MGA	1.89986988289461	0.00824742268041237	0.00434104606566359	4	206	0.164799949168448	0.707608608356861	G3
ARCH482_MGA	1.47504244482173	0.00645161290322581	0.00437384898710866	1	209	0.494181400192922	1	G4
ARCH482_MGA	0	0	0.00438834789150332	0	210	1	1	G5
ARCH482_MGA	0	0	0.00440094725150366	0	210	1	1	G6
ARCH482_MGA	0.489327489989596	0.00217548948513416	0.00444587628865979	3	207	0.942726290582176	1	G7
ARCH482_MGA	4.40623849834376	0.0192307692307692	0.00436444128886754	1	209	0.204203401682233	1	G8
ARCH482_MGA	0	0	0.0043817552059425	0	210	1	1	G9
ARCH483_zf_C2H2_ZKSCAN3	1.04219003019826	0.00638977635782748	0.00613110485869063	2	292	0.57342644417352	1	G1
ARCH483_zf_C2H2_ZKSCAN3	1.16526084836665	0.00714285714285714	0.00612983535220402	1	293	0.577890109586441	1	G2
ARCH483_zf_C2H2_ZKSCAN3	0.333936173955878	0.00206185567010309	0.00617440047203608	1	293	0.95015184141764	1	G3
ARCH483_zf_C2H2_ZKSCAN3	1.05216338214246	0.00645161290322581	0.00613175958479826	1	293	0.615206881830101	1	G4
ARCH483_zf_C2H2_ZKSCAN3	0	0	0.00614368704810465	0	294	1	1	G5
ARCH483_zf_C2H2_ZKSCAN3	2.21589114888084	0.0135135135135135	0.00609845547708364	3	291	0.156447352066981	0.69632933077088	G6
ARCH483_zf_C2H2_ZKSCAN3	0.703408266860044	0.00435097897026831	0.00618556701030928	6	288	0.851798852712604	1	G7
ARCH483_zf_C2H2_ZKSCAN3	0	0	0.00613945329630171	0	294	1	1	G8
ARCH483_zf_C2H2_ZKSCAN3	0	0	0.00613445728831949	0	294	1	1	G9
ARCH484_zf_C2H2_ZSCAN16	0	0	0.00293957082265989	0	140	1	1	G1
ARCH484_zf_C2H2_ZSCAN16	0	0	0.00292893156760602	0	140	1	1	G2
ARCH484_zf_C2H2_ZSCAN16	0.703908625676778	0.00206185567010309	0.00292915244236524	1	139	0.759653888018984	1	G3
